timestamp,electricity_kwh,gas_m3,production_ton
2023-11-23 00:00:00,510.13,85.08,17.91
2023-11-23 01:00:00,525.03,89.12,17.35
2023-11-23 02:00:00,505.06,89.06,16.99
2023-11-23 03:00:00,528.7,90.02,14.2
2023-11-23 04:00:00,493.74,92.02,17.95
2023-11-23 05:00:00,523.52,91.72,17.05
2023-11-23 06:00:00,513.9,98.42,20.96
2023-11-23 07:00:00,508.81,93.67,17.87
2023-11-23 08:00:00,523.14,90.23,18.39
2023-11-23 09:00:00,525.65,84.33,20.13
2023-11-23 10:00:00,534.36,88.31,19.23
2023-11-23 11:00:00,533.27,85.05,22.9
2023-11-23 12:00:00,532.78,82.85,20.93
2023-11-23 13:00:00,544.29,86.23,21.54
2023-11-23 14:00:00,528.77,81.28,23.85
2023-11-23 15:00:00,569.71,73.45,23.25
2023-11-23 16:00:00,539.77,80.24,23.13
2023-11-23 17:00:00,554.33,71.74,20.97
2023-11-23 18:00:00,564.72,79.43,23.29
2023-11-23 19:00:00,563.3,75.61,20.26
2023-11-23 20:00:00,518.38,78.38,18.71
2023-11-23 21:00:00,536.89,79.26,20.44
2023-11-23 22:00:00,537.88,80.48,18.97
2023-11-23 23:00:00,524.4,83.66,18.21
2023-11-24 00:00:00,536.86,85.29,18.68
2023-11-24 01:00:00,498.35,93.61,17.02
2023-11-24 02:00:00,475.25,89.78,15.0
2023-11-24 03:00:00,515.07,91.52,16.59
2023-11-24 04:00:00,493.64,89.44,17.45
2023-11-24 05:00:00,476.03,94.06,17.62
2023-11-24 06:00:00,502.62,89.42,17.66
2023-11-24 07:00:00,527.75,96.75,21.39
2023-11-24 08:00:00,496.05,86.73,21.22
2023-11-24 09:00:00,556.77,87.7,18.56
2023-11-24 10:00:00,516.45,83.3,19.13
2023-11-24 11:00:00,537.68,88.54,23.09
2023-11-24 12:00:00,525.01,83.52,23.4
2023-11-24 13:00:00,549.94,85.33,24.37
2023-11-24 14:00:00,552.01,77.59,22.36
2023-11-24 15:00:00,534.74,81.2,22.81
2023-11-24 16:00:00,600.69,80.1,20.76
2023-11-24 17:00:00,550.16,78.01,22.77
2023-11-24 18:00:00,547.58,77.11,21.35
2023-11-24 19:00:00,565.24,77.75,20.56
2023-11-24 20:00:00,572.21,74.88,21.88
2023-11-24 21:00:00,555.17,75.58,19.81
2023-11-24 22:00:00,512.96,82.9,20.21
2023-11-24 23:00:00,526.83,81.64,18.37
2023-11-25 00:00:00,488.48,86.59,12.28
2023-11-25 01:00:00,524.21,92.5,9.74
2023-11-25 02:00:00,481.45,87.4,9.93
2023-11-25 03:00:00,490.87,88.56,11.59
2023-11-25 04:00:00,501.65,90.79,13.15
2023-11-25 05:00:00,509.08,92.86,11.87
2023-11-25 06:00:00,501.09,95.15,11.64
2023-11-25 07:00:00,532.08,92.63,13.83
2023-11-25 08:00:00,525.85,99.2,12.23
2023-11-25 09:00:00,531.4,92.13,12.04
2023-11-25 10:00:00,510.58,91.73,13.51
2023-11-25 11:00:00,561.87,86.94,14.42
2023-11-25 12:00:00,531.26,88.54,12.86
2023-11-25 13:00:00,575.38,82.21,14.84
2023-11-25 14:00:00,584.35,78.75,12.81
2023-11-25 15:00:00,564.77,82.51,14.59
2023-11-25 16:00:00,573.78,77.87,14.7
2023-11-25 17:00:00,511.35,78.13,14.65
2023-11-25 18:00:00,552.07,80.44,12.03
2023-11-25 19:00:00,567.24,77.76,14.1
2023-11-25 20:00:00,558.87,77.55,14.55
2023-11-25 21:00:00,519.98,77.47,14.69
2023-11-25 22:00:00,526.57,84.72,14.24
2023-11-25 23:00:00,485.58,81.73,12.06
2023-11-26 00:00:00,522.89,84.82,14.6
2023-11-26 01:00:00,482.43,88.07,10.4
2023-11-26 02:00:00,522.94,89.99,10.24
2023-11-26 03:00:00,520.66,94.2,11.07
2023-11-26 04:00:00,494.58,91.68,12.11
2023-11-26 05:00:00,510.23,97.54,12.08
2023-11-26 06:00:00,501.74,92.13,8.78
2023-11-26 07:00:00,512.92,94.03,10.87
2023-11-26 08:00:00,497.79,91.28,13.42
2023-11-26 09:00:00,531.07,97.98,11.93
2023-11-26 10:00:00,504.4,87.77,13.35
2023-11-26 11:00:00,508.93,86.16,14.41
2023-11-26 12:00:00,541.47,85.4,14.96
2023-11-26 13:00:00,546.15,82.0,15.72
2023-11-26 14:00:00,558.1,82.1,16.41
2023-11-26 15:00:00,547.34,83.64,15.71
2023-11-26 16:00:00,586.59,78.59,13.41
2023-11-26 17:00:00,560.0,77.92,15.39
2023-11-26 18:00:00,558.49,76.2,15.68
2023-11-26 19:00:00,553.66,75.5,14.52
2023-11-26 20:00:00,560.04,78.41,15.05
2023-11-26 21:00:00,546.91,79.37,13.29
2023-11-26 22:00:00,537.61,85.11,12.34
2023-11-26 23:00:00,534.66,79.57,11.01
2023-11-27 00:00:00,489.33,90.09,20.32
2023-11-27 01:00:00,483.88,86.56,16.15
2023-11-27 02:00:00,504.84,89.52,17.1
2023-11-27 03:00:00,499.95,86.93,16.57
2023-11-27 04:00:00,510.4,93.89,15.5
2023-11-27 05:00:00,502.71,89.37,18.47
2023-11-27 06:00:00,513.73,94.31,18.48
2023-11-27 07:00:00,490.61,93.69,18.79
2023-11-27 08:00:00,514.84,90.79,18.47
2023-11-27 09:00:00,501.61,83.43,20.68
2023-11-27 10:00:00,534.82,96.56,20.46
2023-11-27 11:00:00,508.2,83.38,22.08
2023-11-27 12:00:00,548.53,85.95,23.84
2023-11-27 13:00:00,527.28,80.38,19.67
2023-11-27 14:00:00,548.27,84.67,24.1
2023-11-27 15:00:00,570.51,78.01,25.85
2023-11-27 16:00:00,561.71,75.44,24.96
2023-11-27 17:00:00,532.91,79.36,23.53
2023-11-27 18:00:00,544.91,72.55,23.59
2023-11-27 19:00:00,528.18,75.83,20.48
2023-11-27 20:00:00,519.58,80.49,21.06
2023-11-27 21:00:00,540.04,84.62,19.82
2023-11-27 22:00:00,539.39,77.63,18.66
2023-11-27 23:00:00,530.23,80.79,19.69
2023-11-28 00:00:00,525.74,86.23,17.64
2023-11-28 01:00:00,510.5,80.08,15.18
2023-11-28 02:00:00,501.88,93.75,17.63
2023-11-28 03:00:00,486.82,87.16,16.97
2023-11-28 04:00:00,495.1,90.4,17.93
2023-11-28 05:00:00,482.59,93.64,16.91
2023-11-28 06:00:00,492.32,93.18,15.81
2023-11-28 07:00:00,510.63,89.35,17.33
2023-11-28 08:00:00,513.23,97.95,18.13
2023-11-28 09:00:00,567.7,81.64,18.77
2023-11-28 10:00:00,508.83,85.07,20.1
2023-11-28 11:00:00,534.5,84.84,22.37
2023-11-28 12:00:00,521.95,81.68,20.46
2023-11-28 13:00:00,543.5,87.2,23.66
2023-11-28 14:00:00,548.81,75.2,21.37
2023-11-28 15:00:00,569.76,84.79,22.54
2023-11-28 16:00:00,551.56,77.1,22.86
2023-11-28 17:00:00,554.72,72.51,22.24
2023-11-28 18:00:00,548.55,69.65,22.87
2023-11-28 19:00:00,529.69,76.52,21.37
2023-11-28 20:00:00,535.22,75.61,20.59
2023-11-28 21:00:00,532.54,80.17,17.15
2023-11-28 22:00:00,532.09,79.42,19.7
2023-11-28 23:00:00,532.01,86.27,20.75
2023-11-29 00:00:00,513.18,84.5,17.29
2023-11-29 01:00:00,506.9,85.59,18.19
2023-11-29 02:00:00,480.17,92.41,16.11
2023-11-29 03:00:00,511.01,91.46,18.18
2023-11-29 04:00:00,491.26,94.64,17.72
2023-11-29 05:00:00,513.62,96.75,16.96
2023-11-29 06:00:00,524.75,91.97,17.36
2023-11-29 07:00:00,506.48,92.86,19.27
2023-11-29 08:00:00,499.65,94.88,19.27
2023-11-29 09:00:00,521.48,82.08,18.52
2023-11-29 10:00:00,534.25,88.64,18.94
2023-11-29 11:00:00,531.64,86.28,22.21
2023-11-29 12:00:00,534.84,86.31,21.21
2023-11-29 13:00:00,557.77,80.13,22.64
2023-11-29 14:00:00,561.48,84.83,23.6
2023-11-29 15:00:00,551.89,76.76,21.56
2023-11-29 16:00:00,533.49,76.47,21.68
2023-11-29 17:00:00,564.44,74.95,24.55
2023-11-29 18:00:00,543.49,81.3,21.63
2023-11-29 19:00:00,553.92,69.97,22.72
2023-11-29 20:00:00,547.27,84.33,23.79
2023-11-29 21:00:00,509.94,84.5,20.29
2023-11-29 22:00:00,532.2,79.02,18.19
2023-11-29 23:00:00,531.34,86.52,18.65
2023-11-30 00:00:00,526.26,85.46,17.65
2023-11-30 01:00:00,512.44,92.86,17.48
2023-11-30 02:00:00,476.32,92.33,17.96
2023-11-30 03:00:00,522.07,98.33,18.0
2023-11-30 04:00:00,507.86,86.46,14.7
2023-11-30 05:00:00,484.36,93.4,18.83
2023-11-30 06:00:00,493.18,86.97,18.21
2023-11-30 07:00:00,512.76,90.91,17.81
2023-11-30 08:00:00,525.2,99.8,20.1
2023-11-30 09:00:00,514.41,92.3,18.74
2023-11-30 10:00:00,541.4,92.45,19.57
2023-11-30 11:00:00,509.49,88.87,22.77
2023-11-30 12:00:00,527.66,86.58,22.2
2023-11-30 13:00:00,518.35,81.1,24.48
2023-11-30 14:00:00,540.56,78.52,22.07
2023-11-30 15:00:00,579.7,77.42,23.35
2023-11-30 16:00:00,589.17,68.52,23.36
2023-11-30 17:00:00,561.11,76.99,23.09
2023-11-30 18:00:00,545.42,77.84,22.87
2023-11-30 19:00:00,547.38,75.11,22.05
2023-11-30 20:00:00,552.1,77.61,20.8
2023-11-30 21:00:00,514.83,81.18,17.67
2023-11-30 22:00:00,522.39,84.1,20.26
2023-11-30 23:00:00,545.15,78.74,15.65
2023-12-01 00:00:00,503.01,82.22,16.4
2023-12-01 01:00:00,501.45,89.71,16.56
2023-12-01 02:00:00,508.18,91.06,18.19
2023-12-01 03:00:00,509.16,95.36,16.73
2023-12-01 04:00:00,494.32,96.49,19.35
2023-12-01 05:00:00,505.56,101.18,15.74
2023-12-01 06:00:00,516.12,91.98,16.56
2023-12-01 07:00:00,540.72,98.25,15.8
2023-12-01 08:00:00,515.11,88.71,17.85
2023-12-01 09:00:00,523.11,99.04,19.24
2023-12-01 10:00:00,553.93,90.59,22.53
2023-12-01 11:00:00,530.14,88.97,22.75
2023-12-01 12:00:00,525.44,88.46,22.41
2023-12-01 13:00:00,555.07,78.19,22.22
2023-12-01 14:00:00,572.16,77.24,23.82
2023-12-01 15:00:00,564.5,79.75,24.53
2023-12-01 16:00:00,558.85,79.28,22.12
2023-12-01 17:00:00,537.86,84.56,21.94
2023-12-01 18:00:00,556.12,73.68,21.6
2023-12-01 19:00:00,571.2,82.66,19.42
2023-12-01 20:00:00,528.49,77.14,22.23
2023-12-01 21:00:00,536.6,78.36,19.3
2023-12-01 22:00:00,527.17,80.43,18.88
2023-12-01 23:00:00,515.16,81.86,20.25
2023-12-02 00:00:00,522.42,86.7,10.97
2023-12-02 01:00:00,519.33,85.69,12.83
2023-12-02 02:00:00,514.47,84.06,9.02
2023-12-02 03:00:00,490.26,89.72,11.72
2023-12-02 04:00:00,479.01,93.53,10.58
2023-12-02 05:00:00,508.35,87.82,9.42
2023-12-02 06:00:00,499.41,95.04,10.26
2023-12-02 07:00:00,538.87,96.86,12.19
2023-12-02 08:00:00,545.27,97.11,11.34
2023-12-02 09:00:00,553.59,91.84,13.46
2023-12-02 10:00:00,516.92,82.68,12.61
2023-12-02 11:00:00,546.92,89.34,12.03
2023-12-02 12:00:00,558.37,88.39,15.54
2023-12-02 13:00:00,562.69,80.49,15.04
2023-12-02 14:00:00,550.7,80.75,12.72
2023-12-02 15:00:00,578.27,81.04,15.73
2023-12-02 16:00:00,560.31,84.33,15.03
2023-12-02 17:00:00,561.51,76.38,14.17
2023-12-02 18:00:00,533.93,80.12,13.91
2023-12-02 19:00:00,562.38,78.38,15.58
2023-12-02 20:00:00,543.09,78.77,13.89
2023-12-02 21:00:00,547.24,84.0,14.67
2023-12-02 22:00:00,536.51,78.09,13.07
2023-12-02 23:00:00,528.34,83.74,12.31
2023-12-03 00:00:00,518.01,85.1,10.71
2023-12-03 01:00:00,524.48,81.8,11.5
2023-12-03 02:00:00,505.0,93.31,12.34
2023-12-03 03:00:00,483.09,93.56,11.15
2023-12-03 04:00:00,512.23,92.05,13.44
2023-12-03 05:00:00,492.27,91.81,12.53
2023-12-03 06:00:00,487.14,93.0,10.18
2023-12-03 07:00:00,495.96,95.2,11.44
2023-12-03 08:00:00,521.25,92.11,13.3
2023-12-03 09:00:00,522.28,88.32,11.17
2023-12-03 10:00:00,499.03,87.19,13.36
2023-12-03 11:00:00,532.62,87.03,12.86
2023-12-03 12:00:00,562.84,81.74,14.43
2023-12-03 13:00:00,544.55,84.1,13.58
2023-12-03 14:00:00,553.54,78.22,16.15
2023-12-03 15:00:00,574.73,76.0,14.34
2023-12-03 16:00:00,572.23,89.25,15.68
2023-12-03 17:00:00,574.92,84.06,12.9
2023-12-03 18:00:00,515.41,77.5,14.01
2023-12-03 19:00:00,578.71,80.25,12.44
2023-12-03 20:00:00,556.55,81.65,14.94
2023-12-03 21:00:00,577.19,79.08,12.07
2023-12-03 22:00:00,521.25,81.99,12.39
2023-12-03 23:00:00,499.17,82.01,12.45
2023-12-04 00:00:00,518.81,89.39,16.98
2023-12-04 01:00:00,508.55,91.51,15.96
2023-12-04 02:00:00,517.79,94.47,17.32
2023-12-04 03:00:00,521.04,91.59,14.68
2023-12-04 04:00:00,502.39,99.52,18.71
2023-12-04 05:00:00,500.8,92.46,17.24
2023-12-04 06:00:00,514.84,100.16,16.11
2023-12-04 07:00:00,507.45,91.11,18.18
2023-12-04 08:00:00,511.9,87.39,19.92
2023-12-04 09:00:00,539.28,97.75,19.02
2023-12-04 10:00:00,549.92,91.31,18.45
2023-12-04 11:00:00,554.64,88.89,21.35
2023-12-04 12:00:00,542.78,83.74,23.03
2023-12-04 13:00:00,519.22,79.97,22.88
2023-12-04 14:00:00,553.8,78.37,23.38
2023-12-04 15:00:00,547.71,79.83,24.15
2023-12-04 16:00:00,558.36,77.55,24.8
2023-12-04 17:00:00,549.52,70.48,19.37
2023-12-04 18:00:00,556.69,82.93,20.53
2023-12-04 19:00:00,537.12,75.8,21.7
2023-12-04 20:00:00,527.79,82.41,21.11
2023-12-04 21:00:00,558.61,76.87,18.14
2023-12-04 22:00:00,518.44,81.54,18.28
2023-12-04 23:00:00,525.63,86.33,20.57
2023-12-05 00:00:00,533.02,87.92,17.45
2023-12-05 01:00:00,526.4,86.13,17.65
2023-12-05 02:00:00,519.9,90.78,19.25
2023-12-05 03:00:00,509.46,93.02,17.11
2023-12-05 04:00:00,514.56,91.41,18.05
2023-12-05 05:00:00,525.01,88.83,18.09
2023-12-05 06:00:00,513.38,90.81,17.48
2023-12-05 07:00:00,483.74,91.4,18.03
2023-12-05 08:00:00,509.07,92.02,20.64
2023-12-05 09:00:00,534.17,96.23,19.99
2023-12-05 10:00:00,521.61,92.18,19.57
2023-12-05 11:00:00,562.68,84.21,22.8
2023-12-05 12:00:00,544.35,91.43,18.7
2023-12-05 13:00:00,552.6,82.65,24.49
2023-12-05 14:00:00,572.89,83.35,22.67
2023-12-05 15:00:00,556.34,76.06,23.01
2023-12-05 16:00:00,562.95,76.49,23.0
2023-12-05 17:00:00,573.08,80.91,24.19
2023-12-05 18:00:00,534.92,73.92,22.33
2023-12-05 19:00:00,548.43,77.47,21.47
2023-12-05 20:00:00,559.44,79.72,19.63
2023-12-05 21:00:00,541.26,75.76,19.14
2023-12-05 22:00:00,554.99,74.78,19.99
2023-12-05 23:00:00,501.98,86.11,18.77
2023-12-06 00:00:00,493.35,95.02,19.9
2023-12-06 01:00:00,524.23,88.68,16.42
2023-12-06 02:00:00,520.97,91.28,15.72
2023-12-06 03:00:00,502.02,87.56,17.36
2023-12-06 04:00:00,509.7,97.07,17.0
2023-12-06 05:00:00,515.59,91.41,15.96
2023-12-06 06:00:00,494.79,97.07,17.26
2023-12-06 07:00:00,500.69,94.85,19.35
2023-12-06 08:00:00,519.85,94.14,17.64
2023-12-06 09:00:00,537.29,92.73,18.63
2023-12-06 10:00:00,513.53,90.97,19.9
2023-12-06 11:00:00,535.41,88.06,20.65
2023-12-06 12:00:00,541.64,88.39,23.07
2023-12-06 13:00:00,557.59,80.39,21.93
2023-12-06 14:00:00,555.89,80.16,24.86
2023-12-06 15:00:00,550.89,84.48,21.75
2023-12-06 16:00:00,579.03,78.68,23.34
2023-12-06 17:00:00,551.5,76.13,22.55
2023-12-06 18:00:00,552.62,80.62,22.13
2023-12-06 19:00:00,528.83,80.2,18.55
2023-12-06 20:00:00,536.3,73.52,19.46
2023-12-06 21:00:00,548.01,81.9,19.8
2023-12-06 22:00:00,537.79,81.48,16.86
2023-12-06 23:00:00,534.62,85.42,14.99
2023-12-07 00:00:00,526.96,85.04,16.4
2023-12-07 01:00:00,544.0,88.7,17.81
2023-12-07 02:00:00,496.76,82.59,17.67
2023-12-07 03:00:00,480.63,87.52,15.53
2023-12-07 04:00:00,487.94,94.52,16.86
2023-12-07 05:00:00,493.85,101.9,17.91
2023-12-07 06:00:00,492.39,94.29,19.47
2023-12-07 07:00:00,512.7,90.3,20.04
2023-12-07 08:00:00,535.79,92.4,20.32
2023-12-07 09:00:00,546.82,87.53,19.35
2023-12-07 10:00:00,538.58,93.37,20.72
2023-12-07 11:00:00,570.5,87.24,21.59
2023-12-07 12:00:00,539.96,88.69,21.86
2023-12-07 13:00:00,526.83,82.39,20.95
2023-12-07 14:00:00,571.82,85.0,24.63
2023-12-07 15:00:00,531.5,73.66,23.52
2023-12-07 16:00:00,548.98,78.16,23.94
2023-12-07 17:00:00,567.39,79.16,23.39
2023-12-07 18:00:00,555.46,76.06,21.6
2023-12-07 19:00:00,549.84,78.53,19.7
2023-12-07 20:00:00,529.29,79.27,21.68
2023-12-07 21:00:00,540.11,83.01,20.82
2023-12-07 22:00:00,548.04,83.18,19.57
2023-12-07 23:00:00,525.92,84.3,21.08
2023-12-08 00:00:00,506.25,88.08,17.2
2023-12-08 01:00:00,493.97,82.33,17.02
2023-12-08 02:00:00,495.84,86.37,17.35
2023-12-08 03:00:00,510.8,85.81,16.4
2023-12-08 04:00:00,508.85,93.85,16.82
2023-12-08 05:00:00,492.4,94.18,18.64
2023-12-08 06:00:00,473.84,97.85,17.1
2023-12-08 07:00:00,517.59,93.96,17.8
2023-12-08 08:00:00,503.53,89.72,19.92
2023-12-08 09:00:00,534.06,91.13,18.42
2023-12-08 10:00:00,519.68,82.44,20.68
2023-12-08 11:00:00,523.56,85.64,21.34
2023-12-08 12:00:00,547.6,76.79,22.87
2023-12-08 13:00:00,586.68,84.08,23.56
2023-12-08 14:00:00,567.25,80.02,22.71
2023-12-08 15:00:00,561.13,78.88,22.9
2023-12-08 16:00:00,565.68,74.81,22.86
2023-12-08 17:00:00,533.32,74.93,22.23
2023-12-08 18:00:00,540.16,79.42,23.67
2023-12-08 19:00:00,515.04,72.25,22.1
2023-12-08 20:00:00,572.95,79.84,22.3
2023-12-08 21:00:00,563.18,76.5,18.95
2023-12-08 22:00:00,538.87,75.12,20.72
2023-12-08 23:00:00,527.65,87.22,18.64
2023-12-09 00:00:00,495.42,89.65,12.44
2023-12-09 01:00:00,509.39,85.18,9.02
2023-12-09 02:00:00,534.87,87.08,13.07
2023-12-09 03:00:00,506.89,89.78,11.58
2023-12-09 04:00:00,495.23,89.09,13.35
2023-12-09 05:00:00,478.04,90.51,12.65
2023-12-09 06:00:00,527.7,94.58,9.16
2023-12-09 07:00:00,510.24,99.99,13.85
2023-12-09 08:00:00,490.65,90.69,12.72
2023-12-09 09:00:00,509.86,94.24,13.77
2023-12-09 10:00:00,511.86,90.24,14.15
2023-12-09 11:00:00,536.4,81.22,13.86
2023-12-09 12:00:00,548.41,84.91,13.89
2023-12-09 13:00:00,543.77,82.4,15.54
2023-12-09 14:00:00,567.67,86.13,13.88
2023-12-09 15:00:00,560.27,84.61,14.98
2023-12-09 16:00:00,576.24,79.39,16.57
2023-12-09 17:00:00,554.23,81.52,13.23
2023-12-09 18:00:00,602.68,76.49,14.14
2023-12-09 19:00:00,544.24,81.19,15.38
2023-12-09 20:00:00,533.45,78.42,12.52
2023-12-09 21:00:00,524.88,83.19,10.71
2023-12-09 22:00:00,529.82,85.2,10.12
2023-12-09 23:00:00,499.83,85.44,11.46
2023-12-10 00:00:00,523.12,82.4,13.64
2023-12-10 01:00:00,484.1,85.6,10.4
2023-12-10 02:00:00,510.41,91.63,10.77
2023-12-10 03:00:00,484.65,93.78,11.11
2023-12-10 04:00:00,497.98,92.48,12.44
2023-12-10 05:00:00,513.48,91.63,12.34
2023-12-10 06:00:00,541.56,93.67,11.44
2023-12-10 07:00:00,495.12,91.75,12.74
2023-12-10 08:00:00,514.75,90.97,13.77
2023-12-10 09:00:00,512.87,97.52,11.03
2023-12-10 10:00:00,517.97,87.34,13.05
2023-12-10 11:00:00,527.65,88.85,12.53
2023-12-10 12:00:00,557.66,85.54,13.51
2023-12-10 13:00:00,544.0,78.64,15.47
2023-12-10 14:00:00,589.76,76.59,13.44
2023-12-10 15:00:00,565.32,79.06,17.72
2023-12-10 16:00:00,545.15,71.24,15.67
2023-12-10 17:00:00,554.09,83.68,13.99
2023-12-10 18:00:00,544.97,75.73,14.22
2023-12-10 19:00:00,564.71,75.72,12.43
2023-12-10 20:00:00,522.42,82.35,11.74
2023-12-10 21:00:00,520.16,78.85,12.54
2023-12-10 22:00:00,524.11,83.28,14.07
2023-12-10 23:00:00,535.87,80.93,10.34
2023-12-11 00:00:00,537.19,85.16,19.36
2023-12-11 01:00:00,533.39,90.46,17.18
2023-12-11 02:00:00,515.93,85.98,17.39
2023-12-11 03:00:00,503.67,92.5,17.09
2023-12-11 04:00:00,515.62,83.47,18.03
2023-12-11 05:00:00,487.24,97.16,18.72
2023-12-11 06:00:00,479.33,91.05,17.62
2023-12-11 07:00:00,517.84,92.43,19.11
2023-12-11 08:00:00,501.91,91.59,20.78
2023-12-11 09:00:00,522.75,87.24,20.98
2023-12-11 10:00:00,532.81,85.32,20.28
2023-12-11 11:00:00,542.1,88.9,21.27
2023-12-11 12:00:00,559.37,86.99,20.94
2023-12-11 13:00:00,563.8,79.83,24.78
2023-12-11 14:00:00,558.94,82.89,23.27
2023-12-11 15:00:00,552.45,81.3,21.32
2023-12-11 16:00:00,561.92,76.75,21.89
2023-12-11 17:00:00,550.65,72.75,22.41
2023-12-11 18:00:00,554.05,76.87,23.73
2023-12-11 19:00:00,591.98,78.55,21.27
2023-12-11 20:00:00,549.73,77.87,21.5
2023-12-11 21:00:00,547.03,77.27,19.14
2023-12-11 22:00:00,522.4,82.63,20.0
2023-12-11 23:00:00,540.92,87.36,20.06
2023-12-12 00:00:00,530.1,82.3,18.83
2023-12-12 01:00:00,524.19,86.03,14.45
2023-12-12 02:00:00,511.2,98.6,16.92
2023-12-12 03:00:00,520.43,91.67,15.73
2023-12-12 04:00:00,522.77,87.49,17.91
2023-12-12 05:00:00,508.66,91.06,17.49
2023-12-12 06:00:00,505.28,90.35,19.93
2023-12-12 07:00:00,524.71,94.06,18.1
2023-12-12 08:00:00,503.44,93.01,19.31
2023-12-12 09:00:00,512.96,88.43,19.85
2023-12-12 10:00:00,530.22,95.5,21.64
2023-12-12 11:00:00,512.26,87.37,20.33
2023-12-12 12:00:00,557.72,83.4,20.92
2023-12-12 13:00:00,536.87,78.66,21.92
2023-12-12 14:00:00,548.95,77.87,23.6
2023-12-12 15:00:00,555.88,74.98,24.25
2023-12-12 16:00:00,560.89,77.4,22.79
2023-12-12 17:00:00,554.44,74.18,23.31
2023-12-12 18:00:00,555.99,79.74,22.73
2023-12-12 19:00:00,551.81,75.23,21.43
2023-12-12 20:00:00,540.29,81.01,20.68
2023-12-12 21:00:00,528.67,81.06,20.92
2023-12-12 22:00:00,549.2,83.26,21.52
2023-12-12 23:00:00,494.06,86.07,19.69
2023-12-13 00:00:00,515.61,91.98,19.32
2023-12-13 01:00:00,505.65,84.1,19.85
2023-12-13 02:00:00,514.26,91.96,16.26
2023-12-13 03:00:00,483.1,92.05,17.84
2023-12-13 04:00:00,496.2,95.65,18.85
2023-12-13 05:00:00,502.87,93.12,18.53
2023-12-13 06:00:00,523.05,97.12,17.16
2023-12-13 07:00:00,516.28,88.21,17.54
2023-12-13 08:00:00,499.25,88.41,21.18
2023-12-13 09:00:00,516.42,88.66,20.5
2023-12-13 10:00:00,544.31,88.74,21.14
2023-12-13 11:00:00,520.37,87.23,21.52
2023-12-13 12:00:00,544.12,82.41,23.93
2023-12-13 13:00:00,551.18,79.46,23.77
2023-12-13 14:00:00,550.23,78.71,22.67
2023-12-13 15:00:00,599.52,73.36,24.09
2023-12-13 16:00:00,554.11,77.06,23.11
2023-12-13 17:00:00,566.34,77.07,23.64
2023-12-13 18:00:00,545.51,78.54,23.75
2023-12-13 19:00:00,560.62,77.86,22.98
2023-12-13 20:00:00,560.06,84.35,18.71
2023-12-13 21:00:00,531.45,82.19,20.62
2023-12-13 22:00:00,532.16,83.58,21.0
2023-12-13 23:00:00,512.19,84.21,17.64
2023-12-14 00:00:00,501.53,86.88,20.27
2023-12-14 01:00:00,528.23,86.3,18.15
2023-12-14 02:00:00,499.67,89.35,18.25
2023-12-14 03:00:00,468.71,97.38,18.15
2023-12-14 04:00:00,530.18,91.68,15.49
2023-12-14 05:00:00,492.38,88.07,18.6
2023-12-14 06:00:00,503.3,95.44,18.47
2023-12-14 07:00:00,535.91,95.79,17.96
2023-12-14 08:00:00,514.87,92.47,21.17
2023-12-14 09:00:00,521.28,84.08,17.73
2023-12-14 10:00:00,512.6,93.5,20.04
2023-12-14 11:00:00,513.86,87.88,23.24
2023-12-14 12:00:00,542.81,83.91,23.33
2023-12-14 13:00:00,556.76,87.09,21.95
2023-12-14 14:00:00,560.6,73.91,22.04
2023-12-14 15:00:00,551.86,79.73,22.81
2023-12-14 16:00:00,560.61,76.18,23.37
2023-12-14 17:00:00,532.03,82.5,22.19
2023-12-14 18:00:00,563.9,77.85,22.14
2023-12-14 19:00:00,555.13,74.25,21.73
2023-12-14 20:00:00,576.6,82.06,20.51
2023-12-14 21:00:00,540.38,70.74,19.61
2023-12-14 22:00:00,518.84,82.78,17.96
2023-12-14 23:00:00,524.86,78.51,18.62
2023-12-15 00:00:00,513.78,83.38,17.98
2023-12-15 01:00:00,519.2,86.23,16.43
2023-12-15 02:00:00,508.38,92.19,17.59
2023-12-15 03:00:00,486.02,98.37,18.57
2023-12-15 04:00:00,479.16,85.7,17.33
2023-12-15 05:00:00,508.35,94.29,18.07
2023-12-15 06:00:00,527.75,100.71,19.22
2023-12-15 07:00:00,512.48,90.72,18.61
2023-12-15 08:00:00,529.2,89.71,20.45
2023-12-15 09:00:00,538.92,91.48,17.39
2023-12-15 10:00:00,535.02,91.9,20.08
2023-12-15 11:00:00,526.16,89.37,20.33
2023-12-15 12:00:00,548.23,83.74,23.96
2023-12-15 13:00:00,569.42,80.12,23.51
2023-12-15 14:00:00,563.97,85.61,21.6
2023-12-15 15:00:00,570.31,76.63,21.98
2023-12-15 16:00:00,553.36,71.37,21.4
2023-12-15 17:00:00,556.56,72.19,23.14
2023-12-15 18:00:00,555.22,74.98,22.5
2023-12-15 19:00:00,551.94,82.5,21.14
2023-12-15 20:00:00,564.52,73.91,19.87
2023-12-15 21:00:00,505.06,84.67,20.11
2023-12-15 22:00:00,533.44,85.57,22.47
2023-12-15 23:00:00,524.43,83.72,18.19
2023-12-16 00:00:00,498.13,76.08,13.14
2023-12-16 01:00:00,522.76,82.93,11.1
2023-12-16 02:00:00,497.11,86.78,12.43
2023-12-16 03:00:00,499.56,96.71,11.92
2023-12-16 04:00:00,531.43,89.94,11.22
2023-12-16 05:00:00,519.56,90.02,12.23
2023-12-16 06:00:00,515.62,93.66,13.21
